user_nIdx,UserName,conad,guide,cola,ocgnn,dmgd,Degree
1659,心焰飘零,0,0,0,0,0,1.0
1660,翳云之上,0,0,0,1,0,1.0
1661,北冥有鱼曰咸鱼,0,0,0,0,0,1.0
1662,willuon,0,0,0,0,0,1.0
1663,wow_Yuah,0,0,0,0,0,1.0
1664,越千孤47203,0,0,0,0,0,1.0
1665,黑青城鵺,0,0,1,0,0,1.0
1666,ccczzzyx,0,0,0,0,0,1.0
1667,Takamachi_Vivio,0,0,0,0,0,1.0
1668,Skyraker987,0,0,0,0,0,1.0
1669,瘦到100斤再改名吧,0,0,0,0,0,1.0
1670,Ars-凛,0,0,0,0,0,1.0
1671,陈聆汐,0,0,0,0,0,1.0
1672,牛批熊,0,0,0,0,0,1.0
1673,古巷月影清如玉,0,0,0,0,0,1.0
1674,紫菜包饭a_,0,0,0,0,0,1.0
1675,夕神心音,0,0,0,1,0,1.0
1676,木木枭枭子,0,0,0,0,0,1.0
1677,暴躁三水喵喵喵,0,0,0,0,0,1.0
1678,咯烙珞络骆洛丽塔,0,0,1,0,0,1.0
1679,江边沼泽害死村民,0,0,0,0,0,1.0
1680,江户川帅毛,0,0,0,1,0,1.0
1681,仰望星空109867,0,0,0,1,0,1.0
1682,蓝天上的黑云,0,0,0,0,0,1.0
1683,千夏丶凉惠,0,0,0,0,0,1.0
1684,叶小凶丶,0,0,0,0,0,2.0
1685,Aki是乌龟,0,0,0,0,1,4.0
1686,御龙苍天眼CEO,0,0,0,0,1,2.0
1687,或许是土豆泥,0,0,0,0,0,1.0
1688,作死还是不会死,0,0,0,0,0,1.0
1689,E1evenY_,0,0,0,0,0,1.0
1690,德莉莎我脑婆,0,0,0,0,0,1.0
1691,卖火柴的小男孩9160,0,0,0,1,0,1.0
1692,DodLIke刂兆,1,0,0,0,0,1.0
1693,-椰果奶绿,0,0,0,0,0,1.0
1694,东南亚在逃战犯,0,0,0,0,0,1.0
1695,万中无一的绝世高手ll,0,0,0,0,0,1.0
1696,柳小枫666,0,0,0,0,0,1.0
1697,笑傲江湖李站长,0,1,0,1,0,1.0
1698,suika930224,0,0,0,0,0,1.0
1699,钱德乔伊罗斯看球赛,0,0,0,1,1,3.0
1700,风花雪_越,0,0,0,0,0,1.0
1701,VickyCuzQ,0,0,0,0,0,1.0
1702,Yinyangshi66,0,0,0,0,0,1.0
1703,仄丘月落,0,0,0,0,0,1.0
1704,合金装甲布狼牙,0,0,0,1,0,1.0
1705,放逐的阿里萨,0,0,0,0,0,1.0
1706,vfyccvj,0,0,0,0,1,2.0
1707,yuradesu,0,0,0,1,1,5.0
1708,九淼淼淼淼淼,0,0,0,0,0,1.0
1709,Halooz,0,0,0,0,0,1.0
1710,今夕ssss,0,0,0,0,0,1.0
1711,宋氏夜型鱼,0,0,0,0,0,1.0
1712,与名为现实的怪物战斗的L,1,0,0,0,0,2.0
1713,DoctorDax,0,0,0,0,0,1.0
1714,三三一L,0,0,0,0,0,1.0
1715,永远都是温迪厨,0,0,0,0,0,1.0
1716,小明1231372,0,0,0,0,0,1.0
1717,垂死病中惊坐起感觉自己萌萌哒,0,0,0,1,0,1.0
1718,Super鱼香肉丝盖饭,0,0,0,0,0,1.0
1719,二十三年雨,0,0,0,0,0,1.0
1720,Wu_S_Jie,0,1,0,0,0,1.0
1721,Oyu·,0,0,0,0,0,1.0
1722,空见闻风,0,0,0,1,0,1.0
1723,絮语风尘,1,0,0,0,0,1.0
1724,昵称6785,0,0,0,0,1,2.0
1725,梦醒默离,0,0,0,0,0,1.0
1726,佛系月宅,1,0,0,0,0,2.0
1727,古見硝子_,0,0,1,0,0,1.0
1728,姓是水也啊,0,0,0,0,0,1.0
1729,沐_Muuuu,1,0,0,0,0,1.0
1730,博熊人工肝,0,0,0,0,0,1.0
1731,Mmmm傻呀,0,0,0,0,0,1.0
1732,雪盖乌龙茶,0,0,1,0,0,1.0
1733,狂兔X,0,0,0,0,0,1.0
1734,爱泡芙的透明酱,1,0,0,0,0,1.0
1735,花南-,0,0,0,0,1,6.0
1736,千帆幻尽,0,1,0,1,1,8.0
1737,亡城嗜心,0,0,0,0,0,1.0
1738,独行白夜,0,0,0,1,1,2.0
1739,墨蓝TF,0,0,0,0,0,2.0
1740,Nzw_self,0,0,0,0,0,1.0
1741,良友人_,0,0,0,1,0,1.0
1742,寒冰长夜,0,0,0,0,1,4.0
1743,古韵流年5675516293,0,1,0,0,0,1.0
1744,风尘噗噗啊,0,0,0,0,0,1.0
1745,苟殉,0,0,1,1,0,1.0
1746,蓬松咩咩吐司,0,0,1,0,0,1.0
1747,人間惡戲,0,0,0,0,0,1.0
1748,铁线圈,0,0,0,0,0,1.0
1749,奇奇mttt,0,0,0,0,0,1.0
1750,哈维嘎嘎,0,0,0,0,0,1.0
1751,阿西_Ace,0,0,0,0,0,1.0
1752,Sessyon,0,0,0,0,0,1.0
1753,旧爱201108,0,0,0,0,0,1.0
1754,二三六猫眼,0,0,0,0,0,1.0
1755,本熊与曦,0,0,0,0,0,1.0
1756,张吖吖吖丫,0,0,0,0,0,1.0
1757,罐装红豆泥,0,0,1,1,0,2.0
1758,TowerNeya,0,0,0,1,0,1.0
1759,完美的瓶子君,0,0,0,0,0,1.0
1760,Funnymiaomiao,0,0,0,0,0,1.0
1761,美录坦,0,0,0,0,0,1.0
1762,剑魔小姐月光加冕,0,0,0,0,0,1.0
1763,gakki之夫,0,0,1,1,0,1.0
1764,Askalon233,0,0,0,0,0,1.0
1765,snakeYD,0,0,0,1,1,3.0
1766,-aoiyama-,0,0,0,0,0,4.0
1767,TR天雷,0,0,0,0,0,1.0
1768,固液Solidus,0,0,0,0,0,1.0
1769,上官猫夏,0,0,0,0,0,1.0
1770,白米饭叔叔,0,1,0,1,0,2.0
1771,三森的泰国料理,0,0,1,0,0,1.0
1772,Linca0v0,0,0,0,0,0,1.0
1773,程嗨呀,0,0,0,0,0,1.0
1774,cc陌若晨曦,0,0,0,0,0,1.0
1775,猫喜欢布丽吉塔,0,0,0,0,0,1.0
1776,_绀_,0,0,0,0,0,1.0
1777,EGWilson,0,0,0,0,0,1.0
1778,桜歌花舞,0,0,0,0,1,2.0
1779,我永远喜欢天女目瑛,0,1,0,0,1,2.0
1780,TrevorLink,0,0,0,0,0,1.0
1781,白雨幽花松间露,0,0,0,0,0,1.0
1782,zc_铃玖,1,0,0,0,1,3.0
1783,北冰暖羊,0,0,0,0,0,1.0
1784,幽远tom,0,0,0,1,0,1.0
1785,四季天迟,0,0,0,0,0,1.0
1786,零一灵依泠,0,0,0,0,0,1.0
1787,昨日之GE,0,0,0,0,0,1.0
1788,我产品是最好的,0,0,0,0,0,1.0
1789,林歌2088,1,0,0,0,0,1.0
1790,笨蛋超神,0,0,0,0,0,1.0
1791,樱桃小丸子的x先生,0,0,0,1,0,1.0
1792,凉透呢啊,1,0,0,0,0,1.0
1793,YXH咸鱼,0,0,0,1,0,1.0
1794,黑猫DARCY,0,1,1,0,1,3.0
1795,帅帅阿伟是我,0,0,0,0,0,1.0
1796,天意城神童江瑜,0,0,0,0,0,1.0
1797,六翼丶Angel,0,0,0,0,0,1.0
1798,寒尽减衣,0,0,0,0,0,1.0
1799,空白ygnb,0,0,0,0,0,1.0
1800,口吐芬芳芬芳侠,0,0,0,0,0,1.0
1801,dajskdk,0,0,0,0,0,1.0
1802,久石淋,0,1,0,0,0,1.0
1803,cryyin残吟,0,0,0,0,0,1.0
1804,一定要谨慎提交昵称,0,0,0,0,1,5.0
1805,灰燕l,0,0,0,1,0,1.0
1806,长的老怪我喽,0,0,0,0,0,1.0
1807,槲寄生澜,0,0,1,0,0,1.0
1808,粥八粥,0,0,0,0,0,1.0
1809,NekoMioing,1,0,0,0,0,1.0
1810,不念过去丿不惧将来,0,0,0,0,0,1.0
1811,林林林有雪,0,0,1,0,0,1.0
1812,Season丨Y,0,0,0,0,0,1.0
1813,冰晶王子K,0,0,1,0,0,1.0
1814,惹完我宝一定要立刻哄,0,0,0,0,0,1.0
1815,彦翎千筑,0,0,0,0,0,1.0
1816,一位帅鸽,0,0,0,0,0,1.0
1817,叁漆贰拾一,0,0,0,0,0,1.0
1818,魔法使Yozawa,0,0,0,0,0,1.0
1819,灵华之城,0,0,0,0,0,2.0
1820,星海化鱼OvO,0,0,0,0,0,3.0
1821,只有红茶可以妈,0,1,0,0,1,2.0
1822,请叫我蔬菜精灵,0,0,0,0,0,1.0
1823,suhgr,0,0,0,0,0,1.0
1824,丹田sama,0,0,0,0,0,1.0
1825,N1ve,0,1,0,0,0,1.0
1826,铭骨以终身,0,0,1,0,0,1.0
1827,ARZyyyyyyyy,0,0,0,0,0,1.0
1828,风语如歌wind,0,0,0,0,0,1.0
1829,咲奈心,0,0,0,0,0,1.0
1830,JackalCO,0,0,1,0,0,1.0
1831,拧螺丝的螺丝,0,0,0,0,0,1.0
1832,不止夕阳近黄昏,0,0,0,0,0,1.0
1833,降在荒原,0,0,0,0,0,1.0
1834,不磕领悟的冰葵鸡不是好衣伞批,0,0,0,0,1,2.0
1835,朝丝而雪飘,0,0,0,0,0,2.0
1836,不知52010,0,1,0,0,0,1.0
1837,于苦酒,0,0,0,0,0,1.0
1838,白木圭可大人,0,0,0,0,0,1.0
1839,Mona-忬嵐,1,0,0,0,0,2.0
1840,HHY12015,0,0,0,0,0,1.0
1841,其实是饭团哒,0,0,0,0,0,1.0
1842,没头脑吔不高兴,0,0,0,0,0,1.0
1843,Envy冫,0,1,0,0,0,2.0
1844,丶初璃丶,0,0,0,1,0,1.0
1845,qwepoizxcmnbv,0,0,0,0,1,3.0
1846,U1qui0rra,1,0,0,0,0,1.0
1847,赠与你的山茶花,0,0,1,0,0,1.0
1848,周一情侣是真爱,0,0,0,0,0,1.0
1849,丨慕雪,0,0,0,0,0,1.0
1850,SunSolaire,0,0,0,0,0,1.0
1851,一个满格的wifi,0,0,0,0,0,1.0
1852,亚希露,0,0,1,0,1,2.0
1853,失眠折磨王,0,0,0,0,0,1.0
1854,脏脏麻薯,0,0,0,0,0,1.0
1855,建议微博尽快倒闭,0,0,0,0,0,1.0
1856,驯龙高手尹志平198102,0,0,0,0,0,2.0
1857,三分钟的Alence,0,0,0,1,0,1.0
1858,呵呵呵呵不了情_01,0,0,0,0,0,1.0
1859,timelorddoc,0,1,0,0,1,1.0
1860,只字恒,0,0,0,0,0,1.0
1861,啊啊啊啊爵,0,0,1,0,0,1.0
1862,三仙尼,0,0,0,0,0,1.0
1863,莱恩科斯,0,0,0,0,0,1.0
1864,少林不是客车,0,0,0,1,0,1.0
1865,林克尔desu,0,0,0,0,0,1.0
1866,Enlien丶,0,0,0,0,1,2.0
1867,泥鱼龙最粪,0,0,0,0,1,2.0
1868,包酱豆腐去葱,0,0,0,0,0,1.0
1869,容我时醒时醉,0,0,0,0,0,1.0
1870,月影星河Qaq,0,0,0,0,0,1.0
1871,Rockpalette冬眠版,0,0,0,0,0,1.0
1872,寂月zxcbjy,0,0,0,0,0,1.0
1873,神山神海,0,0,0,0,0,1.0
1874,硅基狂潮,0,0,0,0,0,1.0
1875,哎呀sizn,0,0,0,0,0,1.0
1876,騒乖可爱宝贝络,0,0,0,0,0,1.0
1877,黑暗骑士621,0,0,0,1,1,1.0
1878,咸鱼奔雨,0,0,0,0,0,1.0
1879,三排八班蘑菇侠,0,0,0,0,0,1.0
1880,金木你胖次掉了,0,0,0,0,0,1.0
1881,酒里一碗鱼,0,0,0,0,0,2.0
1882,深海鳕鱼格莱尼,0,0,0,0,1,3.0
1883,亚修·,1,0,0,0,1,2.0
1884,微笑着守望,0,0,0,0,0,1.0
1885,AAalienNNnnn,0,1,1,0,1,2.0
1886,张朝阳32208,0,0,0,0,1,1.0
1887,sex反转异装癖lesbian,0,0,0,0,1,2.0
1888,机智的皮皮嘤,0,0,0,0,0,1.0
1889,鬼灬少女布狼牙,0,0,0,0,0,1.0
1890,西伯利亚著名猪头,0,0,0,0,0,2.0
1891,柒夏醉梦尘,0,0,0,0,0,1.0
1892,ChrisJ丶德容,0,0,0,0,0,1.0
1893,天上天下天地无双喵,0,1,0,1,0,1.0
1894,阿离没有伞3,0,0,0,0,0,1.0
1895,Mt摸鱼好了,0,0,0,0,0,1.0
1896,幸运的血玫瑰男爵,0,0,0,0,0,2.0
1897,小小嘿-,0,0,0,0,0,1.0
1898,flag之王也不想立flag,0,0,0,0,0,1.0
1899,咸某oc,0,0,1,0,1,1.0
1900,yeezzzzzzzzzz,0,0,0,0,0,1.0
1901,fppp258,0,0,0,0,0,1.0
1902,温州落魄商人黄某,0,0,0,1,1,1.0
1903,有点蕉拙,0,0,0,0,1,2.0
1904,烧烤是只汪,0,1,0,0,0,1.0
1905,正确的一针见血的,0,0,0,0,1,2.0
1906,喵诗人nya,0,0,0,1,1,4.0
1907,爱茵最可爱,1,1,0,1,0,1.0
1908,品咕咕,0,0,0,0,0,1.0
1909,小羊年羔,0,0,1,0,0,1.0
1910,西北方丈助,0,0,0,0,0,1.0
1911,挖煤工人牛三斤-,1,0,0,0,0,1.0
1912,Jason3zs,0,0,0,0,0,1.0
1913,卢飞e72139,0,0,0,0,0,1.0
1914,眠悠然,0,0,0,0,0,1.0
1915,洛苏书,0,0,0,0,0,1.0
1916,无聊的鱼94,1,0,0,0,0,1.0
1917,伊东酱,1,0,0,1,0,1.0
1918,JokanraJoestar,0,0,0,0,1,1.0
1919,浩淼云兮,0,0,0,0,0,1.0
1920,孤独地行走着,0,0,0,0,0,1.0
1921,憨憨白莲勿扰,0,0,0,0,1,6.0
1922,败者食dust,0,0,0,0,0,1.0
1923,可以去你问,0,0,0,0,0,1.0
1924,修罗卍煞神,0,0,0,0,0,1.0
1925,阳光下一清盏,0,0,0,0,0,2.0
1926,你咋这么你为啥,0,0,0,0,0,1.0
1927,云幕遮_,0,0,1,0,0,1.0
1928,joy1959,0,0,0,0,0,1.0
1929,杀疯的兔子,0,0,1,0,0,1.0
1930,有德79,1,1,0,0,1,12.0
1931,并非轰然落幕,0,0,0,0,0,1.0
1932,吉日晨良,0,0,0,1,0,1.0
1933,呆萌的Low狸,0,0,0,0,0,1.0
1934,FisherSilk,0,0,0,0,0,1.0
1935,月色真美你真皮,0,0,0,0,0,1.0
1936,黄金粉皮鼠,0,0,0,1,0,1.0
1937,第二名太差,0,0,0,0,0,1.0
1938,萧舞,0,0,0,0,0,1.0
1939,PilotDog,0,0,0,0,0,1.0
1940,爱羽之殇,0,0,0,1,0,1.0
1941,土澳涛,0,0,0,0,0,1.0
1942,喜欢你的木乃伊,1,0,0,0,0,1.0
1943,手办狂魔嬴政等身赛高,0,0,0,0,0,1.0
1944,油北小岛,0,0,0,1,0,1.0
1945,非四字网友,0,0,0,0,0,1.0
1946,Tym沫源,0,0,0,0,0,1.0
1947,明眸皓月_,0,0,0,0,0,1.0
1948,墨风小隔阁卍,0,0,0,1,0,1.0
1949,我是臭屁小子,0,0,0,0,0,1.0
1950,LiJiaZheng0402,0,0,0,0,0,1.0
1951,哦呵呵呵呵呵呵呵呵呵哈,0,1,0,0,0,2.0
1952,LucidRoyd,0,0,0,0,0,1.0
1953,崎洛Kiro,0,0,0,0,0,1.0
1954,浴沝木08144,0,0,0,0,0,1.0
1955,阿尔法雨果,0,0,0,0,0,1.0
1956,暖巷与鹿,0,0,0,0,0,1.0
1957,酱腌绯玉丸,0,0,0,1,1,2.0
1958,E1ectricChair,0,0,1,0,0,1.0
1959,海馬懶人_,0,0,0,0,0,1.0
1960,是你老苏,1,0,0,0,0,1.0
1961,Fashion你们不懂,1,0,0,0,0,1.0
1962,洛白才不告诉你白不白,0,0,0,0,0,1.0
1963,李老白他她弟,0,0,0,0,0,1.0
1964,丨Sakurain丨,0,0,0,0,0,1.0
1965,TioP缇欧,0,0,0,0,0,1.0
1966,PakerANd,0,1,0,0,0,2.0
1967,siazzz,0,0,0,0,0,1.0
1968,仿生奶盖会梦见电子拌饭嘛,0,0,0,0,0,1.0
1969,雨取红叶,0,0,0,0,0,1.0
1970,创pink,0,0,0,1,0,1.0
1971,啃啃手sssss,0,0,0,0,0,1.0
1972,霖岚夜色nice,0,0,0,0,0,1.0
1973,念穰,0,0,0,0,0,1.0
1974,鹿王鹿,0,0,0,0,0,1.0
1975,某堡颜值担当,0,0,0,1,0,2.0
1976,冷月ssrm,0,0,0,0,1,2.0
1977,小夏i22633,0,0,0,0,0,1.0
1978,乐乐君丶,0,0,0,1,0,1.0
1979,抱紧我的憨,0,0,0,0,0,1.0
1980,枳酒星沉,0,0,0,0,0,1.0
1981,罗小黑本喵_,0,1,1,0,1,2.0
1982,Superboy_zxw,0,0,0,0,0,2.0
1983,Muuucho,0,0,0,0,0,1.0
1984,明归德,0,1,0,0,0,1.0
1985,忘千_Official,0,0,0,0,0,1.0
1986,清风听雨Zz,0,0,0,0,1,2.0
1987,_Fus_s,0,0,0,0,0,2.0
1988,西楼三千院,0,0,0,0,1,2.0
1989,HOOD丶,0,0,1,0,0,1.0
1990,侯富友1999,0,0,0,0,0,1.0
1991,冰别靠近18661,0,0,0,0,0,1.0
1992,YH残次品,0,0,0,0,0,1.0
1993,圣益君,0,0,0,0,0,1.0
1994,峰林地貌leon,0,0,0,0,0,1.0
1995,桐谷和人39467,0,0,1,1,1,5.0
1996,Dante_Link,0,0,0,0,0,1.0
1997,被宽恕的菜狗,0,0,0,0,0,1.0
1998,好吧谁想试试,1,0,0,1,1,2.0
1999,普通Paranoia,0,0,0,0,0,1.0
2000,00icarus,0,0,0,0,0,1.0
2001,奶油苹果派,0,0,0,0,0,1.0
2002,舵主先生风华正茂,0,1,0,0,0,1.0
2003,沢--,0,0,0,1,0,1.0
2004,LA-Ho,0,0,0,0,0,1.0
2005,十年待秋,0,0,0,0,0,1.0
2006,喜欢吃番茄炒蛋丶,0,0,1,0,0,1.0
2007,破鱼PoYuu,0,0,0,0,0,1.0
2008,北贝95,0,0,0,0,0,1.0
2009,3dmun6Zfan,0,0,0,1,0,1.0
2010,仓鼠王DYX,0,0,0,1,0,1.0
2011,此境之外,0,0,0,0,0,1.0
2012,安洁与庞,0,0,1,0,0,1.0
2013,zfsnmxn,0,0,0,0,0,1.0
2014,依芙鱼yuyuyu,0,0,0,0,0,1.0
2015,就叫饺子叭,0,0,0,0,0,1.0
2016,奇葩也是一朵花30965,0,0,0,0,0,1.0
2017,不会编曲的小菜月,0,0,0,1,0,1.0
2018,廖力康,1,0,1,0,0,1.0
2019,nettaigyo熱帯魚,0,0,1,0,0,1.0
2020,F1fte3novo,0,0,0,0,0,1.0
2021,采蘑菇的我是谁1234,0,0,0,1,0,1.0
2022,晴玖玥,0,0,0,0,0,1.0
2023,孤剑丶kkk,0,0,0,0,0,2.0
2024,想和小羊去吹风,0,0,0,0,0,1.0
2025,啊啵呲嘚叽嘁嘻,0,0,0,0,0,1.0
2026,山水情缘花,0,0,0,0,0,1.0
2027,樱龙揩泪,0,0,0,0,1,2.0
2028,NeogrePrime,0,0,0,0,0,1.0
2029,勿念无餍,0,0,0,0,0,1.0
2030,lorahi,0,0,0,0,0,1.0
2031,利欧路Riolu,0,0,0,0,0,1.0
2032,别给我再加关了,0,0,0,0,0,1.0
2033,Chiaki_14,0,0,0,0,0,1.0
2034,Chowsix,0,0,0,0,0,1.0
2035,凉风Youx1n,0,0,0,1,0,1.0
2036,饭圈孤儿集体暴毙,0,0,0,1,0,1.0
2037,小相欧皇,1,0,0,1,0,1.0
2038,绯羽绯葬,0,0,0,0,0,1.0
2039,让我睡吧我真的睡不够,0,0,0,0,0,1.0
2040,悠幽唐人,0,0,0,0,0,1.0
2041,事彗茵,0,0,0,0,0,1.0
2042,墨灬淡,0,1,0,0,0,1.0
2043,好像喝奶茶,0,0,0,0,0,1.0
2044,喝一壶老酒酒,0,0,0,0,0,1.0
2045,春寒故梦,0,0,0,0,0,1.0
2046,宇宙无敌天下第一的帅狗,0,0,0,0,0,1.0
2047,刚好被讨厌的香辣酱,0,0,0,0,0,1.0
2048,给的名真怪,0,0,1,0,1,1.0
2049,迈克sssss,0,0,0,0,1,3.0
2050,oo筋斗云,0,0,0,0,0,1.0
2051,歯車Haguruma,0,0,0,0,0,1.0
2052,狮子专家服装店,0,0,0,0,0,1.0
2053,Accelerator40891,0,0,0,0,0,1.0
2054,默默路过的蓬蒿人,0,0,0,0,0,1.0
2055,生涯最大詛呪,1,0,0,0,0,1.0
2056,不喜欢兄弟那叫年轻人吗,1,0,0,0,0,1.0
2057,瑾瑶慕暖弦,0,0,0,0,0,1.0
2058,随个12759,0,0,0,0,0,1.0
2059,飞翔湖南人,0,0,0,1,1,2.0
2060,雨蠢的雨,0,0,0,0,0,1.0
2061,神烦g916,0,0,0,0,0,2.0
2062,churches12,0,0,0,0,0,1.0
2063,UED-TERRAN,0,0,0,0,0,1.0
2064,阿杰杰杰杰杰丶,0,0,0,0,0,1.0
2065,玉笛褚,0,0,0,0,0,1.0
2066,Bili-AkiyamaMio,0,0,0,0,0,1.0
2067,暗金之鸦,0,0,0,0,0,1.0
2068,skytree百沫,0,0,0,0,0,1.0
2069,无辄gilenda_,1,0,0,0,0,1.0
2070,小猪君JoysonChu,0,0,0,0,0,1.0
2071,晓言EX,0,0,0,1,0,1.0
2072,天天向上也要天天开心,1,0,0,0,0,1.0
2073,庄鑫涵23839,0,0,0,0,0,1.0
2074,Lil1mi,0,0,0,1,0,1.0
2075,颜霞-旅游体验师,0,0,0,0,0,1.0
2076,梓潇想有猫,0,0,0,0,0,1.0
2077,离马路,0,0,0,0,0,1.0
2078,从心的白泽,0,0,0,0,0,1.0
2079,ShangDie1,0,0,0,0,0,1.0
2080,thetimeofrun,0,0,0,0,0,1.0
2081,炯炯有神的盲果,0,0,0,0,0,3.0
2082,SZn98,0,0,1,1,0,1.0
2083,怪凉,0,0,0,0,0,1.0
2084,氪金境界,0,0,0,0,0,1.0
2085,德不不不奶,0,0,0,0,0,1.0
2086,夏桐哦i,0,0,0,0,0,2.0
2087,UngIlRimOvO,0,0,0,1,0,2.0
2088,我来组成分子,0,0,1,0,0,1.0
2089,杭电李相赫,0,0,0,0,0,1.0
2090,caijzt,0,0,1,0,0,1.0
2091,B站-miku桑,0,1,0,1,0,1.0
2092,话很多的AV男优,0,0,0,0,0,1.0
2093,夜宵研究所所长,0,0,0,0,0,1.0
2094,月珩空,0,0,0,0,0,1.0
2095,假面马男,0,0,0,0,0,1.0
2096,祥拓艺,1,0,0,0,0,1.0
2097,Allanpoe黑猫,0,0,0,0,0,2.0
2098,小羊小羊_sss,0,0,0,0,0,1.0
2099,祝你今天发大财,1,0,0,1,0,1.0
2100,局外者动力羊,1,0,1,0,0,1.0
2101,岸边露全,0,1,0,1,1,1.0
2102,朗伯定律,0,0,0,0,0,1.0
2103,BambiiQ,0,0,0,0,0,1.0
2104,鸽鱼鸽,0,0,0,0,0,1.0
2105,-Chariot,0,0,0,0,0,2.0
2106,二年坂的抹茶館,0,0,0,0,0,1.0
2107,风波无痕6071444488,1,0,0,0,0,1.0
2108,BiBYAk,0,1,0,0,0,4.0
2109,大侦探J,0,0,0,0,0,1.0
2110,Satune00,0,0,0,0,0,1.0
2111,小吴今天赚钱了嘛,0,0,0,0,0,1.0
2112,耀夜姬sama,0,0,0,0,0,1.0
2113,温暖atatagai,0,0,0,0,0,2.0
2114,凯伊酱被爆破了,0,0,0,1,0,3.0
2115,话叨不嗦,0,0,0,0,0,1.0
2116,太空报纸,0,0,0,0,0,1.0
2117,超级小康天下无敌,0,0,0,1,0,1.0
2118,好运小枣呀,0,0,0,0,0,1.0
2119,尬舞倾城,0,0,0,0,0,2.0
2120,qwqwq6084399922,0,0,0,0,0,1.0
2121,ps4apex英雄代练,0,0,0,0,0,1.0
2122,袁yy06119,0,0,0,0,0,1.0
2123,鱼人船,0,1,0,0,0,1.0
2124,子瑜大大啊,0,0,0,0,0,1.0
2125,命君行道,0,0,0,0,1,2.0
2126,夜貊月,0,0,0,0,0,1.0
2127,一口团子st,0,0,0,0,0,1.0
2128,心碎DVA,0,0,0,0,1,2.0
2129,热带雨林阿布大人,0,0,0,0,0,1.0
2130,土豆你个马铃薯o0,0,0,0,1,0,1.0
2131,流布布布布,0,0,0,0,1,2.0
2132,盛夏遲暮澤,1,0,0,0,0,1.0
2133,RodneyCw,0,0,0,0,0,1.0
2134,朝夜的光,0,0,0,0,0,1.0
2135,毕之BYF,0,0,0,0,0,1.0
2136,潼遊,0,0,0,1,0,1.0
2137,可乐君_10969,0,0,0,0,0,1.0
2138,嗯里漾,0,0,0,1,0,1.0
2139,风吹又日晒生活自由自在,0,0,0,0,0,1.0
2140,老岳岳-,0,0,0,0,0,1.0
2141,清池-旧梦,0,1,0,0,0,2.0
2142,为你著缨,0,1,0,0,1,3.0
2143,我喜欢尼娅还有大家,0,0,0,0,0,1.0
2144,如你安然,1,0,0,0,0,2.0
2145,别开腔_自己人,0,0,0,0,1,9.0
2146,全力生活的米爸,0,0,1,0,0,1.0
2147,inheritor0V523,0,0,0,0,0,2.0
2148,Alyssa的糖果,1,1,1,0,1,34.0
2149,常在瑶心,0,0,0,0,0,1.0
2150,东黎c,0,0,0,1,0,1.0
2151,用户6120903860,0,0,0,1,0,1.0
2152,Space_0dyessy,0,0,0,0,0,1.0
2153,每曰游戏,0,0,0,0,0,2.0
2154,GZrea丨,0,0,0,0,0,1.0
2155,终极鱿鱼香蕉牛奶象拔蚌,0,1,0,0,0,1.0
2156,顾北青烟寒,0,0,0,0,0,1.0
2157,M善泽吧,0,0,1,1,0,1.0
2158,秋刀青花鱼,0,0,0,0,0,2.0
2159,快门回溯这首歌很好听x,0,0,0,0,0,1.0
2160,在摩洛哥寻找乔治微微,0,0,0,0,0,1.0
2161,车里雅宾斯克研究所官方,0,0,0,0,0,1.0
2162,螺旋藻HZ,0,0,0,0,0,1.0
2163,姜阳升,0,0,0,0,0,2.0
2164,无双的cake,0,0,0,0,0,1.0
2165,又懒又丑还自我感觉良好的死傲娇,0,0,0,0,0,1.0
2166,U-N-1,0,0,0,1,1,2.0
2167,继续我的征程,0,0,0,1,1,2.0
2168,小猪佩奇配不起,0,0,0,0,0,1.0
2169,兔兔谈谈,0,0,0,0,1,5.0
2170,原神忠粉,0,1,1,0,1,2.0
2171,ulastering,0,0,0,1,0,1.0
2172,马切洛洛洛洛洛,0,0,0,0,1,2.0
2173,挽柩,0,0,0,0,0,1.0
2174,青橘子夕颜,0,0,0,0,0,1.0
2175,米丸miv,0,0,0,1,0,1.0
2176,阿西墨夫,0,0,0,0,0,1.0
2177,什么样的昵称算可用,0,0,0,0,0,1.0
2178,神威无敌本子教教主,0,0,0,1,1,2.0
2179,毕业生24164,0,0,0,0,1,2.0
2180,看大猫喵喵喵,0,0,0,0,0,1.0
2181,讨人嫌的小白,0,0,0,0,0,1.0
2182,r1selrt,0,0,1,0,0,1.0
2183,用户6178590069,0,0,0,0,0,1.0
2184,想要一直开心真的是太难了,0,0,1,0,0,1.0
2185,大Diu儿,0,0,1,0,0,1.0
2186,瑹龍芸影,0,0,0,0,1,2.0
2187,38号关系不能控,0,0,0,0,0,1.0
2188,里川糖,0,1,1,0,0,1.0
2189,Epilogue_RA9,0,0,0,0,0,1.0
2190,幼刀叢雨酱70301,0,0,0,0,0,1.0
2191,嘉然仙贝,0,0,0,1,0,1.0
2192,Zh40q14NcheN,0,0,0,0,0,1.0
2193,xxxSickoxxx,0,0,0,0,0,1.0
2194,梦世一生,0,0,1,0,0,1.0
2195,assassin乂,0,0,0,0,0,1.0
2196,凝泪成觞,0,0,0,0,1,3.0
2197,道枝一树,0,0,0,0,0,1.0
2198,任天堂switch俱乐部,0,0,0,0,0,1.0
2199,绘魔贱,0,0,0,0,0,1.0
2200,兔纸今天能摸到鱼吗,0,1,1,0,1,6.0
