F_Idx,F_CommID,F_Time,F_UserID,F_UserName,F_Comment,T_Idx,T_UserID,T_UserName,T_CommID,T_Time,T_Comment,Floor_Idx,Floor_CommID,Floor_UserID
3806,4380881080749856,2019-06-08 12:08:25+08:00,2470612175,平淡打工仔,浓妆艳抹版塞尔达[跪了]@影驻船行,,,,,,,,,
3808,4380880934512849,2019-06-08 12:07:50+08:00,5238014059,Rasavatam,@taku园 🤔,,,,,,,,,
3809,4380880908638272,2019-06-08 12:07:44+08:00,1731498863,凌晨一点改微博名,@那就叫大叔酱吧 ！！！,,,,,,,,,
3810,4380880665320560,2019-06-08 12:06:46+08:00,6585658030,青羽凝华_,@米哈游miHoYo 求个测试资格[太开心],,,,,,,,,
3811,4380880644186456,2019-06-08 12:06:41+08:00,5855615879,爱茵最可爱,@崩坏3,,,,,,,,,
3812,4380880560752683,2019-06-08 12:06:21+08:00,5694154931,Linca0v0,lei了lei了[二哈]@成头,,,,,,,,,
3813,4380880459836456,2019-06-08 12:05:57+08:00,2649896941,看花人犹在,@吮指原,,,,,,,,,
3817,4380880291858451,2019-06-08 12:05:17+08:00,2495762447,云落木,[doge]@红衣天使的行动纲领,,,,,,,,,
3818,4380880275041348,2019-06-08 12:05:12+08:00,2242363137,园长阿刘,@下午辞职绿老师 抽我！！！,,,,,,,,,
3843,4380879834672117,2019-06-08 12:03:28+08:00,1793153254,云养喵专业户,@怠惰的晓 继续,,,,,,,,,
3846,4380879528787121,2019-06-08 12:02:15+08:00,6058348808,德不不不奶,快测试等不及啦！@Re莫德雷德厨_ ,,,,,,,,,
3847,4380879427903629,2019-06-08 12:01:51+08:00,2836607150,天使爱吃麻婆豆腐,给我也整一个@璟也想成为物理学家,,,,,,,,,
68,4458218090820098,2020-01-07 21:58:04+08:00,5584531245,肿肿,@无情女人 进来看抄袭怪,,,,,,,,,
151,4417195209516334,2019-09-16 17:07:48+08:00,1722678992,狗狗是小腿子还是九九更是肘肘,@肘肘是九九还是小腿子更是狗狗 这个算好看吗,,,,,,,,,
320,4401894673530531,2019-08-05 11:48:55+08:00,2595635025,亚洲善待人类组织,[挖鼻]看云玩家们在喷我就觉得搞笑，多少人是没玩过塞尔达也没参加过原神的测试，看几份特意截的图和视频就义愤填膺的？等原神出来还不是真香，氪爆？特别是@腾讯动漫 你腾讯靠抄袭起家的公司也配批评别人抄袭？国内做手游的公司里米哈游不说最好，至少比@腾讯游戏 @网易游戏 好的多。,,,,,,,,,
355,4401479156399802,2019-08-04 08:17:48+08:00,6602129280,羽生三未,( •᷄ὤ•᷅)抽个奖叭 评论真的好惨@小叻ROKA ,,,,,,,,,
455,4400799805093407,2019-08-02 11:18:18+08:00,3075872047,喵星驻球办发言人,@根本补不完国誉自我的Jaspers 都说这玩意抄袭林克？[思考],,,,,,,,,
482,4398730163585447,2019-07-27 18:14:18+08:00,6710682329,阿圆圆崽,@让我永远是少年 眼熟不,,,,,,,,,
485,4397564764043866,2019-07-24 13:03:25+08:00,5854425203,喵诗人nya,@腾讯NintendoSwitch 快来管管他们，抄袭塞尔达,,,,,,,,,
491,4395746113453673,2019-07-19 12:36:45+08:00,7244692503,leroy2222222222,建议看一下我微博 揭露米💂 丑恶嘴角@芒种Quarz,,,,,,,,,
497,4395559466692681,2019-07-19 00:15:04+08:00,7243538107,咕咕咕19315,各位记住这个@芒种Quarz 的米💂 熬 跟爷对线被我喷怕了然后不敢说话 👴 换小号喷了几句这崽种又自闭了 哈哈 他说自己玩了塞尔达传说 鬼泣345都通关 AC全系列 我寻思口嗨谁不会呀 搞半天原来是吹牛呢 害 合着米卫兵是知乎大手子  崽种又把👴 拉黑了 抗压能力这么差呀 是不是被我戳到痛处气急败坏,,,,,,,,,
653,4386785058150349,2019-06-24 19:08:43+08:00,2452092187,我酱的西,@Tinasecret 如果今天不发声，可能明天抄到自己头上了，这个世界需要更多的英雄,,,,,,,,,
850,4385965684178718,2019-06-22 12:52:48+08:00,1745636971,剪不动了,@今晚吃什么宵夜呢 快看良心公司 让我们可以卖掉switch,,,,,,,,,
1245,4383075649435531,2019-06-14 13:28:51+08:00,7016303617,恵飛須沢,@Deawor熊猫 打扰了,,,,,,,,,
1293,4382844270457020,2019-06-13 22:09:25+08:00,3476971703,诹访神子,@黒羽燐音 确实很像……就是不知道能还原到啥地步[二哈],,,,,,,,,
1387,4382288484233742,2019-06-12 09:20:55+08:00,2482488460,夜雨琴川,@爱狗的圆圆 [喵喵],,,,,,,,,
1837,4381104322606081,2019-06-09 02:55:30+08:00,6972708580,伪装成锦鲤的咸鱼77664,米忽悠飘了，原本是被模仿的一股国产清流，结果却沦为与其他厂商一样，真的不要自毁门面啊，顺便@任天堂香港有限公司 ，发律师函了喂,,,,,,,,,
1901,4381059308858547,2019-06-08 23:56:38+08:00,2149300730,一份糖炒栗栗子,@废物点心阿饼 @木娄水青,,,,,,,,,
2065,4381006016311548,2019-06-08 20:24:52+08:00,5486410350,碱性胶囊,@赤鸢仙人我没有说谎QAQ  憨憨出来对线🌶️,,,,,,,,,
2077,4381004150060959,2019-06-08 20:17:27+08:00,5486410350,碱性胶囊,@赤鸢仙人我没有说谎QAQ 你🐎可能玩崩坏脑子也给崩坏了 脑仁都烂了,,,,,,,,,
2211,4380979336839052,2019-06-08 18:38:51+08:00,5843799285,天上天下天地无双喵,@任天堂香港有限公司,,,,,,,,,
2263,4380974089478403,2019-06-08 18:18:00+08:00,2180547074,步尘烟今天吃好吃的了吗,@折花绯雪 来品一下,,,,,,,,,
2268,4380973321751619,2019-06-08 18:14:57+08:00,2515116192,黑猫儿___,@Crazykara 原尔达,,,,,,,,,
2269,4380973317487958,2019-06-08 18:14:56+08:00,1849773952,Sevemile,那什么，这单机还是网游啊。。。@luolucky29,,,,,,,,,
2280,4380970020835057,2019-06-08 18:01:50+08:00,6599963356,本壹,@三根三毛 @世界仰天 @上仙数珠 @拉不拉奇 @_啊翔翔翔翔翔 @NormanFuckingRockwell @SpaceyCowboy 品味,,,,,,,,,
2364,4380958088067149,2019-06-08 17:14:24+08:00,3240967057,不想做梦的阴影,@开心肥宅派大星 [并不简单]嫖一哈,,,,,,,,,
2463,4401199036072542,2019-08-03 13:44:43+08:00,6346952543,Tyonosuke,@不吃生肉也不重名: 米卫兵厉害的很，他们的逻辑是没被告=没抄袭，喷原神=喷国产游戏=日精美分，和他们说什么呢？在他们眼里任天堂索尼微软懂什么游戏，全是民间高手，米忽悠世界第一,,6632412252.0,CHANNEER,,,,2460.0,4380945396171132.0,3558197517.0
2538,4426697744992424,2019-10-12 22:27:29+08:00,7174927520,菠萝198608,@error1980: 育碧也出了个“塞尔达画风”的游戏，各位过去喷一下以示公正？,2531.0,5671232161.0,千帆幻尽,4380935199496995.0,2019-06-08 15:43:28+08:00,国内厂商总以为玩家是傻子，东抄抄西抄抄就能出来骗钱[微笑]然而事实是，国内很大一部分玩家确实是傻子[可爱],2531.0,4380935199496995.0,5671232161.0
2653,4404220436706589,2019-08-11 21:50:41+08:00,5409063390,吾乃是中二病患者_369,"@独孤剑萧萧: “塞尔达120神庙全通,明天cj我就不去了 ，怕认错展台”[吃瓜][吃瓜][吃瓜]",2642.0,1691660281.0,我爱开封菜,4380932033640474.0,2019-06-08 15:30:53+08:00,米哈游，劝你们别游戏还没出就把自己搞臭了，对你们一点好处都没有，好自为之,2642.0,4380932033640474.0,1691660281.0
2772,4380924667828394,2019-06-08 15:01:37+08:00,5554932231,A大调的华尔兹,很期待新作@Rusi_ ,,,,,,,,,
2933,4380905709610665,2019-06-08 13:46:17+08:00,2688011343,yukin725,@Rioshady 塞尔达旷野之息…而且估计操作感差很多[允悲][允悲],,,,,,,,,
3419,4380893496035358,2019-06-08 12:57:45+08:00,1776100951,ReIKiTsuNeNeGi,@云玩家FlameBeam  手机玩家的钱真好赚？,,,,,,,,,
3545,4381283213536790,2019-06-09 14:46:20+08:00,6301774190,倾城恋怀,@任天堂香港有限公司,3506.0,6500909470.0,oO土豆泥O,4380885732287240.0,2019-06-08 12:26:53+08:00,这……有些地方一摸一样吧,3506.0,4380885732287240.0,6500909470.0
3676,4380884881100488,2019-06-08 12:23:30+08:00,5667435118,Mmmm傻呀,@AI娘爱酱 爱酱我想去原神看看,,,,,,,,,
